Epoch,Step,Time (seconds),Loss,Accuracy
846,13,,0.0005135,0.9060
846,14,0.029,0.00053336,0.9061
847,1,,0.00032417,0.9148
847,3,,0.00048386,0.9223
847,6,,0.0006105,0.9148
847,9,,0.00057497,0.9167
847,11,,0.00057876,0.9158
847,13,,0.00054033,0.9143
847,14,0.027,0.00054055,0.9147
848,1,,0.00085739,0.9091
848,3,,0.00060522,0.9015
848,6,,0.00050513,0.9034
848,8,,0.00058944,0.9055
848,10,,0.00056342,0.9062
848,12,,0.00053445,0.9086
848,14,,0.00050692,0.9104
848,14,0.026,0.00050692,0.9104
849,1,,0.0009616,0.9148
849,3,,0.00068511,0.8958
849,5,,0.00067022,0.9091
849,8,,0.00051917,0.9141
849,10,,0.00052102,0.9131
849,13,,0.00047419,0.9148
849,14,0.027,0.00047101,0.9147
850,1,,0.00047317,0.9091
850,4,,0.00037293,0.9119
850,7,,0.00037529,0.9115
850,9,,0.00044154,0.9034
850,12,,0.00045991,0.9044
850,14,,0.00046174,0.9022
850,14,0.024,0.00046174,0.9022
851,1,,0.00034441,0.9148
851,4,,0.00038394,0.9034
851,6,,0.00037794,0.9025
851,8,,0.00034883,0.9041
851,10,,0.00037224,0.9062
851,12,,0.00043198,0.9058
851,14,,0.00046228,0.9061
851,14,0.027,0.00046228,0.9061
852,1,,0.00056965,0.9034
852,3,,0.00040803,0.9186
852,5,,0.00037581,0.9307
852,7,,0.00045921,0.9245
852,9,,0.00047332,0.9160
852,11,,0.00052386,0.9148
852,14,,0.00056262,0.9104
852,14,0.026,0.00056262,0.9104
853,1,,0.00038968,0.9091
853,4,,0.00032764,0.9020
853,6,,0.00035129,0.9100
853,8,,0.00039277,0.9126
853,10,,0.00045873,0.9080
853,13,,0.00052307,0.9065
853,14,0.025,0.000519,0.9065
854,1,,0.00051131,0.9148
854,3,,0.00055386,0.9148
854,5,,0.00049071,0.9136
854,8,,0.00048467,0.9091
854,10,,0.00050524,0.9114
854,12,,0.00047668,0.9105
854,14,,0.00045685,0.9082
854,14,0.028,0.00045685,0.9082
855,1,,0.0012,0.9091
855,3,,0.0005991,0.9053
855,5,,0.00059382,0.9034
855,7,,0.00048108,0.9058
855,9,,0.00042111,0.9021
855,11,,0.00048763,0.9034
855,14,,0.00047622,0.9061
855,14,0.027,0.00047622,0.9061
856,1,,0.00052841,0.8750
856,4,,0.00044292,0.8949
856,6,,0.00040123,0.8968
856,8,,0.00043656,0.9006
856,11,,0.00041056,0.8967
856,13,,0.0004346,0.8995
856,14,0.026,0.00045383,0.9000
857,1,,0.00023265,0.8693
857,4,,0.00050589,0.8977
857,6,,0.00054138,0.9034
857,9,,0.00060631,0.9091
857,11,,0.00061087,0.9086
857,13,,0.00056893,0.9069
857,14,0.027,0.00056606,0.9069
858,1,,0.00070253,0.9148
858,3,,0.00053202,0.9148
858,6,,0.00054462,0.9138
858,9,,0.00047648,0.9160
858,12,,0.00049431,0.9152
858,14,,0.00049818,0.9152
858,14,0.023,0.00049818,0.9152
859,1,,0.00064689,0.9205
859,3,,0.00044141,0.9242
859,6,,0.00046094,0.9176
859,8,,0.00050821,0.9162
859,10,,0.00049151,0.9040
859,13,,0.00048027,0.9087
859,14,0.026,0.00050061,0.9087
860,1,,0.00043617,0.9148
860,3,,0.0005422,0.9110
860,5,,0.0005411,0.9102
860,8,,0.00055371,0.9148
860,10,,0.00052429,0.9136
860,12,,0.00053708,0.9143
860,14,,0.00052731,0.9095
860,14,0.028,0.00052731,0.9095
861,1,,0.00094912,0.9205
861,3,,0.0006063,0.8996
861,5,,0.00047106,0.8955
861,7,,0.00050709,0.9091
861,9,,0.00051301,0.9097
861,11,,0.00047731,0.9013
861,13,,0.00045452,0.9025
861,14,0.027,0.00045119,0.9026
862,1,,0.00015468,0.9034
862,3,,0.00039564,0.9129
862,6,,0.00043711,0.8977
862,8,,0.00041393,0.9006
862,10,,0.00047474,0.9051
862,12,,0.0004767,0.9058
862,14,,0.00045847,0.9030
862,14,0.027,0.00045847,0.9030
863,1,,0.00021787,0.9091
863,3,,0.00040632,0.9242
863,5,,0.00051942,0.9182
863,7,,0.00051671,0.9140
863,10,,0.00047662,0.9159
863,13,,0.00044839,0.9108
863,14,0.025,0.00045295,0.9108
864,1,,0.00014929,0.9091
864,4,,0.0003618,0.9176
864,6,,0.00040713,0.9148
864,8,,0.00042174,0.9126
864,10,,0.00040073,0.9040
864,12,,0.00044483,0.9044
864,14,,0.00044561,0.9056
864,14,0.027,0.00044561,0.9056
865,1,,0.00046109,0.9091
865,3,,0.00040066,0.8958
865,5,,0.00037463,0.8989
865,7,,0.00041288,0.9002
865,9,,0.00042156,0.9028
865,11,,0.00043468,0.9034
865,14,,0.00046863,0.9022
865,14,0.031,0.00046863,0.9022
866,1,,0.00014602,0.9205
866,3,,0.00037633,0.9148
866,5,,0.00047772,0.9125
866,7,,0.00059541,0.9067
866,9,,0.00058698,0.9104
866,12,,0.00055536,0.9039
866,14,,0.00053044,0.9043
866,14,0.028,0.00053044,0.9043
867,1,,0.00057262,0.9034
867,3,,0.00055948,0.8920
867,5,,0.00044999,0.8943
867,7,,0.00053198,0.9026
867,10,,0.00056795,0.9017
867,12,,0.00054099,0.8982
867,14,0.027,0.00051954,0.9009
868,1,,0.00032883,0.8977
868,3,,0.00049503,0.8845
868,5,,0.00047895,0.8943
868,7,,0.00047161,0.8929
868,10,,0.00045698,0.9028
868,12,,0.00050631,0.9058
868,14,,0.00047698,0.9074
868,14,0.027,0.00047698,0.9074
869,1,,0.00045211,0.8977
869,3,,0.00055809,0.9053
869,6,,0.00047787,0.9110
869,9,,0.00049868,0.9040
869,11,,0.00045548,0.9055
869,14,,0.00045599,0.9022
869,14,0.025,0.00045599,0.9022
870,1,,0.00017251,0.9091
870,3,,0.00032733,0.9186
870,5,,0.00046667,0.9170
870,8,,0.00045882,0.9155
870,11,,0.00046345,0.9101
870,13,,0.00044819,0.9108
870,14,0.026,0.00044583,0.9113
871,1,,0.00052367,0.9091
871,3,,0.00031577,0.9110
871,5,,0.00050116,0.9045
871,7,,0.00049677,0.9010
871,9,,0.00043347,0.9028
871,11,,0.00040796,0.9039
871,13,,0.00041839,0.9052
871,14,0.029,0.00043589,0.9052
872,1,,0.00068853,0.9091
872,3,,0.00051041,0.8826
872,5,,0.00043907,0.8909
872,8,,0.00048276,0.8991
872,10,,0.00055004,0.8983
872,13,,0.00048629,0.9025
872,14,0.026,0.00048511,0.9026
873,1,,0.00060463,0.8693
873,3,,0.00064517,0.8958
873,5,,0.00051615,0.9000
873,7,,0.00048681,0.9018
873,9,,0.00044673,0.8952
873,12,,0.00044079,0.8958
873,14,0.026,0.00044443,0.8970
874,1,,0.00027751,0.9091
874,4,,0.00047532,0.9034
874,6,,0.00049538,0.9100
874,9,,0.00053294,0.9104
874,11,,0.00056519,0.9106
874,13,,0.00052474,0.9126
874,14,0.024,0.00052181,0.9126
875,1,,0.00024075,0.8977
875,4,,0.00059486,0.9077
875,7,,0.00049284,0.9156
875,9,,0.00050731,0.9066
875,11,,0.00047206,0.9070
875,13,,0.00049779,0.9139
875,14,0.026,0.00049359,0.9143
876,1,,0.00030453,0.9148
876,3,,0.00046668,0.9110
876,5,,0.00050259,0.9159
876,7,,0.00048298,0.9253
876,9,,0.00046739,0.9211
876,12,,0.00044105,0.9181
876,14,,0.00045782,0.9212
876,14,0.033,0.00045782,0.9212
877,1,,0.00031161,0.9091
877,3,,0.00037591,0.9034
877,6,,0.00031766,0.9129
877,8,,0.00045142,0.9205
877,10,,0.00048458,0.9119
877,12,,0.0005561,0.9086
877,14,,0.00055665,0.9104
877,14,0.026,0.00055665,0.9104
878,1,,0.00056919,0.9432
878,4,,0.00048978,0.9091
878,7,,0.00045772,0.9221
878,9,,0.00054587,0.9179
878,12,,0.00053375,0.9138
878,14,0.026,0.00052963,0.9186
879,1,,0.00038142,0.9091
879,4,,0.00040383,0.8991
879,6,,0.00041757,0.9062
879,8,,0.0005441,0.9105
879,10,,0.00058368,0.9097
879,12,,0.00056728,0.9096
879,14,0.025,0.00056106,0.9100
880,1,,0.00052852,0.9034
880,3,,0.00068947,0.8996
880,5,,0.00056668,0.9034
880,8,,0.00060722,0.8999
880,10,,0.00064839,0.8983
880,12,,0.00061057,0.9001
880,14,,0.00060297,0.9013
880,14,0.027,0.00060297,0.9013
881,1,,0.00037808,0.9375
881,3,,0.00062854,0.9432
881,5,,0.00059677,0.9284
881,7,,0.00060631,0.9245
881,10,,0.00064715,0.9216
881,12,,0.00057936,0.9162
881,14,,0.00057867,0.9147
881,14,0.026,0.00057867,0.9147
882,1,,0.00055383,0.9375
882,4,,0.00065277,0.9219
882,7,,0.00055819,0.9115
882,10,,0.00053827,0.9068
882,13,,0.00060579,0.9034
882,14,0.02,0.00060334,0.9035
883,1,,0.00081583,0.9148
883,4,,0.00058563,0.9134
883,6,,0.00053127,0.9025
883,8,,0.00055894,0.9077
883,10,,0.00060248,0.9097
883,12,,0.00055163,0.9124
883,14,0.027,0.00052223,0.9130
884,1,,0.00049401,0.9034
884,4,,0.00044632,0.8906
884,6,,0.00052923,0.8968
884,8,,0.00050211,0.8963
884,10,,0.00052238,0.9006
884,12,,0.00052626,0.9044
884,14,,0.0005109,0.9065
884,14,0.028,0.0005109,0.9065
885,1,,0.00045887,0.9148
885,3,,0.00040913,0.8845
885,5,,0.00042525,0.8977
885,8,,0.00054743,0.9034
885,11,,0.00052712,0.9050
885,14,,0.00050012,0.9078
885,14,0.025,0.00050012,0.9078
886,1,,0.00074783,0.9091
886,3,,0.00073539,0.8788
886,5,,0.00054449,0.8852
886,7,,0.00046397,0.8977
886,9,,0.00045502,0.8902
886,12,,0.00046677,0.8949
886,14,,0.00046096,0.8974
886,14,0.027,0.00046096,0.8974
887,1,,0.000319,0.9091
887,3,,0.00037518,0.8864
887,5,,0.00046734,0.8977
887,7,,0.00047603,0.8912
887,9,,0.00048033,0.8914
887,11,,0.00050223,0.8879
887,13,,0.00047473,0.8864
887,14,0.027,0.00047293,0.8870
888,1,,0.00022571,0.8693
888,3,,0.00025097,0.8864
888,5,,0.00031406,0.9011
888,7,,0.00041676,0.9075
888,10,,0.00043315,0.9068
888,12,,0.00042706,0.9119
888,14,,0.00049909,0.9091
888,14,0.027,0.00049909,0.9091
889,1,,0.00046782,0.9091
889,3,,0.00045075,0.9091
889,5,,0.00052454,0.9136
889,7,,0.00047443,0.9148
889,9,,0.00042625,0.9135
889,11,,0.00042987,0.9106
889,13,,0.00049293,0.9174
889,14,0.028,0.00048913,0.9173
890,1,,0.00036873,0.9091
890,3,,0.00055003,0.8958
890,6,,0.00043269,0.8987
890,9,,0.00046739,0.9015
890,11,,0.00047938,0.8993
890,13,,0.00048416,0.9025
890,14,0.025,0.0004804,0.9035
891,1,,0.00018343,0.9318
891,3,,0.00040776,0.9072
891,5,,0.00035535,0.9011
891,7,,0.00046767,0.9123
891,9,,0.0004377,0.9110
891,11,,0.00044831,0.9070
891,14,,0.00045548,0.9078
891,14,0.026,0.00045548,0.9078
892,1,,0.00065398,0.9489
892,4,,0.00058303,0.9134
892,6,,0.00060531,0.9119
892,9,,0.00051792,0.9173
892,11,,0.00050582,0.9148
892,13,,0.00048227,0.9139
892,14,0.025,0.00047906,0.9139
893,1,,0.000318,0.9148
893,3,,0.00046593,0.9091
893,5,,0.0003763,0.9125
893,7,,0.00043995,0.9107
893,10,,0.00048236,0.9142
893,12,,0.00047001,0.9143
893,14,,0.00044925,0.9117
893,14,0.026,0.00044925,0.9117
894,1,,0.00048546,0.9091
894,3,,0.00038737,0.9148
894,6,,0.00056004,0.9318
894,8,,0.00048936,0.9212
894,11,,0.00048667,0.9225
894,13,,0.00045825,0.9240
894,14,0.027,0.00046012,0.9238
895,1,,0.00045111,0.9091
895,3,,0.00040116,0.8920
895,5,,0.00038146,0.9080
895,8,,0.00051183,0.9048
895,11,,0.00049882,0.9055
895,13,,0.0004841,0.9087
895,14,0.025,0.00048244,0.9095
896,1,,0.00032028,0.8920
896,3,,0.00036508,0.8902
896,6,,0.00036514,0.9091
896,9,,0.00045046,0.9085
896,12,,0.0004887,0.9115
896,14,0.025,0.00046192,0.9121
897,1,,0.00050115,0.9091
897,3,,0.00045783,0.8883
897,6,,0.00061508,0.8968
897,8,,0.00053101,0.8999
897,10,,0.00050064,0.9006
897,12,,0.00047611,0.8991
897,14,0.028,0.00044504,0.8944
898,1,,0.00031384,0.9091
898,4,,0.00031633,0.8991
898,7,,0.00042301,0.9083
898,9,,0.00039783,0.9015
898,11,,0.00040275,0.9024
898,13,,0.00045474,0.9038
898,14,0.026,0.00045196,0.9009
899,1,,0.00059118,0.9148
899,3,,0.00052313,0.9186
899,5,,0.00041685,0.8966
899,7,,0.00050101,0.9075
899,10,,0.00051036,0.9125
899,13,,0.0005213,0.9082
899,14,0.027,0.00051791,0.9082
900,1,,0.00056992,0.9261
900,3,,0.00044996,0.9223
900,6,,0.00050008,0.9081
900,9,,0.00048634,0.9091
900,11,,0.00052389,0.9122
900,13,,0.00049528,0.9117
900,14,0.027,0.00049314,0.9117
901,1,,0.00037586,0.8750
901,3,,0.00062992,0.9072
901,6,,0.00059852,0.9081
901,8,,0.00062632,0.9077
901,10,,0.00059061,0.9097
901,13,,0.00057741,0.9087
901,14,0.026,0.00057394,0.9087
902,1,,0.00038032,0.9091
902,4,,0.00049259,0.9148
902,6,,0.0005649,0.8996
902,9,,0.00053039,0.8977
902,11,,0.00052782,0.9039
902,13,,0.00055106,0.9047
902,14,0.026,0.00054756,0.9048
903,1,,0.0001856,0.9091
903,3,,0.00038348,0.9091
903,6,,0.00043161,0.9167
903,8,,0.00041582,0.9155
903,10,,0.0004513,0.9142
903,12,,0.00043619,0.9105
903,14,,0.00047307,0.9108
903,14,0.029,0.00047307,0.9108
904,1,,0.00064952,0.9091
904,3,,0.00037283,0.8826
904,5,,0.00041599,0.8977
904,7,,0.00043725,0.8945
904,9,,0.00047629,0.8946
904,12,,0.00044534,0.8887
904,14,,0.00048028,0.8909
904,14,0.028,0.00048028,0.8909
905,1,,0.00023713,0.9205
905,3,,0.00034875,0.9242
905,6,,0.00037162,0.9223
905,8,,0.00045168,0.9141
905,10,,0.00047338,0.9159
905,13,,0.00047069,0.9117
905,14,0.027,0.00046726,0.9121
906,1,,0.00063264,0.9091
906,4,,0.00057767,0.9091
906,7,,0.00055782,0.9115
906,9,,0.0005746,0.9104
906,12,,0.00049761,0.9048
906,14,0.025,0.00046905,0.9043
907,1,,0.0004905,0.8693
907,4,,0.00040024,0.8920
907,7,,0.00049944,0.9026
907,9,,0.00049668,0.9015
907,11,,0.00048918,0.9050
907,14,,0.00044178,0.9082
907,14,0.023,0.00044178,0.9082
908,1,,0.00032869,0.9091
908,4,,0.00039352,0.8977
908,6,,0.00046715,0.8987
908,8,,0.0004564,0.8984
908,10,,0.00048425,0.9040
908,12,,0.00043962,0.9096
908,14,,0.00044626,0.9095
908,14,0.027,0.00044626,0.9095
909,1,,0.00012047,0.9091
909,3,,0.00042167,0.9129
909,5,,0.00042763,0.9227
909,7,,0.00039836,0.9196
909,9,,0.00039353,0.9179
909,11,,0.00041038,0.9184
909,14,,0.00043771,0.9134
909,14,0.027,0.00043771,0.9134
910,1,,0.00043326,0.9091
910,3,,0.00043142,0.9167
910,5,,0.00035075,0.9250
910,8,,0.00036765,0.9190
910,11,,0.00037806,0.9168
910,13,,0.00043163,0.9130
910,14,0.025,0.00042821,0.9130
911,1,,0.00096668,0.9091
911,3,,0.00048352,0.9072
911,5,,0.00039663,0.9159
911,7,,0.00039124,0.9172
911,9,,0.00045761,0.9148
911,11,,0.00043463,0.9112
911,13,,0.00040319,0.9113
911,14,0.027,0.00042368,0.9113
912,1,,0.00028942,0.9148
912,4,,0.00045947,0.9048
912,7,,0.00048713,0.9156
912,9,,0.00045342,0.9198
912,12,,0.00053515,0.9110
912,14,,0.00054508,0.9121
912,14,0.025,0.00054508,0.9121
913,1,,0.0003636,0.8693
913,3,,0.00050871,0.8958
913,5,,0.00049624,0.9045
913,7,,0.00054126,0.9050
913,9,,0.00048996,0.9047
913,11,,0.00049669,0.9065
913,13,,0.00047884,0.9087
913,14,0.027,0.00047602,0.9087
914,1,,0.00018437,0.9091
914,3,,0.00023268,0.8939
914,5,,0.00042666,0.8966
914,7,,0.00050677,0.8953
914,10,,0.00051047,0.9023
914,13,,0.00047474,0.9008
914,14,0.026,0.0004748,0.9009
915,1,,0.0002097,0.9091
915,3,,0.00037811,0.9337
915,6,,0.00036078,0.9252
915,9,,0.00045792,0.9268
915,11,,0.00042291,0.9318
915,13,,0.00046039,0.9279
915,14,0.026,0.00045702,0.9277
916,1,,0.00027249,0.9205
916,3,,0.00019733,0.9356
916,5,,0.00030847,0.9250
916,7,,0.00039444,0.9205
916,9,,0.00041929,0.9135
916,12,,0.00044785,0.9152
916,14,,0.00044595,0.9147
916,14,0.026,0.00044595,0.9147
917,1,,0.00036442,0.8693
917,3,,0.00071963,0.8939
917,5,,0.00054731,0.9068
917,7,,0.00051855,0.9026
917,9,,0.00050391,0.9040
917,12,,0.00045373,0.9072
917,14,0.027,0.00043378,0.9100
918,1,,0.00053049,0.9091
918,3,,0.00041455,0.8939
918,6,,0.00046261,0.9176
918,8,,0.00042517,0.9162
918,10,,0.00042297,0.9148
918,12,,0.00040992,0.9162
918,14,,0.0004345,0.9203
918,14,0.026,0.0004345,0.9203
919,1,,0.00038965,0.9148
919,3,,0.00035806,0.9110
919,6,,0.00046549,0.9214
919,9,,0.00040801,0.9192
919,11,,0.00036586,0.9168
919,13,,0.00042595,0.9148
919,14,0.025,0.00042275,0.9152
920,1,,0.00077171,0.9091
920,3,,0.00056038,0.8958
920,5,,0.00045954,0.8875
920,7,,0.00040276,0.8961
920,9,,0.00039431,0.8996
920,11,,0.00044673,0.9008
920,13,,0.00043343,0.9021
920,14,0.027,0.00043539,0.9022
921,1,,0.00033582,0.9545
921,4,,0.00045881,0.9091
921,6,,0.00045034,0.9081
921,8,,0.00047267,0.9084
921,11,,0.00051518,0.9122
921,13,,0.0004683,0.9087
921,14,0.026,0.00046616,0.9087
922,1,,0.00033451,0.9148
922,3,,0.00033694,0.8807
922,6,,0.00035101,0.8883
922,9,,0.00036471,0.8971
922,12,,0.00043548,0.9025
922,14,0.025,0.00045906,0.9022
923,1,,0.00060701,0.9091
923,4,,0.00061608,0.9091
923,7,,0.0004945,0.9099
923,9,,0.00048614,0.9003
923,11,,0.00046864,0.9039
923,14,,0.00046128,0.9048
923,14,0.025,0.00046128,0.9048
924,1,,0.00032082,0.9205
924,3,,0.00035309,0.9223
924,6,,0.0004734,0.9157
924,8,,0.00047441,0.9055
924,10,,0.00049139,0.9045
924,13,,0.00048698,0.9038
924,14,0.026,0.00050147,0.9039
925,1,,0.00067482,0.9034
925,3,,0.00043273,0.9091
925,5,,0.0004816,0.9000
925,8,,0.00052847,0.9006
925,11,,0.00055317,0.9065
925,14,,0.00052284,0.9087
925,14,0.025,0.00052284,0.9087
926,1,,0.00052988,0.8807
926,4,,0.00056164,0.8991
926,6,,0.00053285,0.9015
926,9,,0.00053115,0.8971
926,11,,0.00051195,0.8931
926,14,,0.00050605,0.9017
926,14,0.026,0.00050605,0.9017
927,1,,0.00022637,0.9148
927,3,,0.00035851,0.9110
927,6,,0.00040343,0.9186
927,8,,0.00041903,0.9134
927,10,,0.00043001,0.9119
927,13,,0.00046616,0.9174
927,14,0.026,0.0004631,0.9177
928,1,,0.00040401,0.9205
928,3,,0.00051608,0.9091
928,5,,0.00043678,0.9205
928,7,,0.00041886,0.9221
928,9,,0.00043001,0.9211
928,11,,0.00047122,0.9199
928,13,,0.00047257,0.9187
928,14,0.029,0.00046941,0.9190
929,1,,0.00029058,0.9091
929,3,,0.0003364,0.9110
929,6,,0.00037575,0.9157
929,8,,0.00036415,0.9190
929,10,,0.00042365,0.9170
929,13,,0.00045656,0.9205
929,14,0.025,0.00045312,0.9212
930,1,,0.00060356,0.9318
930,4,,0.00044375,0.9091
930,7,,0.00037344,0.9042
930,10,,0.0004085,0.9006
930,12,,0.00042902,0.8987
930,14,,0.00044326,0.9013
930,14,0.025,0.00044326,0.9013
931,1,,0.00051645,0.9545
931,4,,0.00054476,0.9290
931,6,,0.00057446,0.9223
931,8,,0.00049054,0.9162
931,11,,0.00044182,0.9112
931,13,,0.00044706,0.9104
931,14,0.026,0.00044409,0.9104
932,1,,0.0001697,0.9261
932,3,,0.0005367,0.9072
932,5,,0.00049658,0.9091
932,8,,0.00046887,0.9105
932,10,,0.00049183,0.9097
932,13,,0.0004264,0.9065
932,14,0.027,0.0004229,0.9065
933,1,,0.00019742,0.9148
933,3,,0.00047425,0.9242
933,5,,0.00045003,0.9114
933,7,,0.00045123,0.8977
933,10,,0.00046997,0.8943
933,12,,0.00044653,0.8982
933,14,,0.00044157,0.8961
933,14,0.028,0.00044157,0.8961
934,1,,0.00052783,0.8693
934,3,,0.00045807,0.9148
934,6,,0.00047721,0.9138
934,9,,0.00049216,0.9154
934,11,,0.00049139,0.9122
934,13,,0.0004484,0.9117
934,14,0.025,0.00044715,0.9117
935,1,,0.00040399,0.9432
935,4,,0.00053051,0.9219
935,7,,0.00051136,0.9164
935,9,,0.00048579,0.9192
935,12,,0.00048079,0.9152
935,14,,0.00045783,0.9117
935,14,0.025,0.00045783,0.9117
936,1,,0.00035034,0.9261
936,3,,0.00051535,0.9242
936,6,,0.00051953,0.9081
936,9,,0.0005018,0.9072
936,11,,0.0004925,0.8982
936,13,,0.0004498,0.9003
936,14,0.026,0.00044686,0.9004
937,1,,0.00042072,0.9261
937,3,,0.00046066,0.9186
937,5,,0.00043796,0.9159
937,7,,0.0004437,0.9140
937,10,,0.00040884,0.9176
937,12,,0.00044873,0.9152
937,14,,0.00042997,0.9139
937,14,0.027,0.00042997,0.9139
938,1,,0.00071045,0.9091
938,3,,0.00046551,0.9129
938,5,,0.00050109,0.9159
938,7,,0.00050285,0.9156
938,9,,0.00042331,0.9104
938,11,,0.00046592,0.9106
938,13,,0.00044117,0.9104
938,14,0.032,0.00043825,0.9104
939,1,,0.00051811,0.9091
939,3,,0.00034191,0.9053
939,5,,0.00033748,0.9023
939,7,,0.00041428,0.9034
939,9,,0.00046425,0.9053
939,11,,0.00043334,0.9060
939,13,,0.00044432,0.9073
939,14,0.028,0.0004449,0.9074
940,1,,0.0001474,0.9148
940,4,,0.00038895,0.9105
940,6,,0.00050462,0.9110
940,8,,0.00045947,0.9134
940,11,,0.00041559,0.9086
940,14,,0.00046886,0.9143
940,14,0.025,0.00046886,0.9143
941,1,,0.00072486,0.9375
941,4,,0.00042183,0.9162
941,6,,0.00049327,0.9176
941,8,,0.00046679,0.9141
941,11,,0.00042692,0.9055
941,14,,0.00048193,0.9048
941,14,0.025,0.00048193,0.9048
942,1,,0.00048976,0.8864
942,3,,0.001,0.9034
942,5,,0.00083359,0.9057
942,7,,0.00072136,0.9067
942,10,,0.0006332,0.9028
942,13,,0.00058038,0.8999
942,14,0.026,0.00057704,0.9000
943,1,,0.00021484,0.9318
943,3,,0.00055712,0.9261
943,5,,0.00052606,0.9205
943,7,,0.00043723,0.9196
943,10,,0.00048798,0.9165
943,12,,0.00049387,0.9152
943,14,,0.0004915,0.9113
943,14,0.026,0.0004915,0.9113
944,1,,0.00024328,0.9034
944,4,,0.00048932,0.8977
944,6,,0.00046601,0.9044
944,8,,0.0004929,0.9055
944,10,,0.00050576,0.9051
944,13,,0.00050211,0.9065
944,14,0.026,0.00050225,0.9065
945,1,,0.00078999,0.8920
945,3,,0.00050805,0.8788
945,5,,0.00055181,0.8977
945,8,,0.00056465,0.9013
945,10,,0.00051624,0.9045
945,12,,0.0004739,0.9048
945,14,0.027,0.00050477,0.9052
946,1,,0.00022278,0.9091
946,4,,0.0004391,0.9091
946,7,,0.00059947,0.9099
946,10,,0.00051957,0.9040
946,12,,0.00046386,0.9044
946,14,0.023,0.00047206,0.9048
947,1,,0.00054992,0.9091
947,3,,0.00058654,0.9186
947,5,,0.00045868,0.9159
947,7,,0.00047209,0.9099
947,9,,0.00043958,0.9059
947,11,,0.0004747,0.9075
947,13,,0.00053619,0.9108
947,14,0.028,0.0005333,0.9082
948,1,,0.0007013,0.8807
948,3,,0.00066133,0.9015
948,5,,0.00064024,0.8977
948,7,,0.00055285,0.9067
948,9,,0.00049222,0.9122
948,12,,0.00048317,0.9110
948,14,,0.00047475,0.9134
948,14,0.028,0.00047475,0.9134
949,1,,0.00024204,0.9091
949,3,,0.00055901,0.8939
949,5,,0.00050268,0.9068
949,7,,0.00044027,0.9083
949,9,,0.00044567,0.9097
949,11,,0.00044043,0.9101
949,13,,0.00044021,0.9122
949,14,0.029,0.00044187,0.9121
950,1,,0.00050369,0.8807
950,4,,0.00038612,0.8935
950,7,,0.00032086,0.8969
950,10,,0.00043962,0.9028
950,13,,0.0004519,0.8977
950,14,0.022,0.00044937,0.8978
951,1,,0.00025685,0.9432
951,3,,0.0002751,0.9489
951,6,,0.00040007,0.9167
951,8,,0.00042307,0.9169
951,10,,0.00044202,0.9193
951,12,,0.00045684,0.9186
951,14,,0.00046822,0.9160
951,14,0.029,0.00046822,0.9160
952,1,,0.00047349,0.9091
952,3,,0.00049097,0.9110
952,5,,0.00049473,0.9318
952,7,,0.00045963,0.9269
952,9,,0.00050665,0.9186
952,11,,0.00050572,0.9184
952,13,,0.00045826,0.9139
952,14,0.031,0.00045546,0.9139
953,1,,0.00045595,0.8693
953,3,,0.00032069,0.8958
953,5,,0.00030376,0.9136
953,7,,0.00045738,0.9123
953,9,,0.00043715,0.9040
953,12,,0.00046546,0.9100
953,14,0.025,0.00044479,0.9100
954,1,,0.00051017,0.9091
954,4,,0.00042538,0.9219
954,6,,0.00049135,0.9119
954,8,,0.00041791,0.9048
954,10,,0.00045557,0.9045
954,12,,0.00041863,0.9062
954,14,0.026,0.00045797,0.9065
955,1,,0.00024938,0.8409
955,3,,0.00035723,0.8883
955,5,,0.00050677,0.8920
955,7,,0.00044709,0.8969
955,9,,0.00046305,0.8908
955,11,,0.00041687,0.8920
955,13,,0.00044175,0.8947
955,14,0.028,0.00043958,0.8948
956,1,,0.00021123,0.9205
956,3,,0.00031132,0.9167
956,5,,0.00041647,0.9068
956,7,,0.00044337,0.9075
956,9,,0.00047409,0.9053
956,12,,0.00044294,0.9053
956,14,,0.00042285,0.9043
956,14,0.026,0.00042285,0.9043
957,1,,0.00031431,0.8920
957,3,,0.00030389,0.8902
957,5,,0.00032335,0.8932
957,8,,0.00031671,0.8970
957,10,,0.00038997,0.9017
957,13,,0.00044546,0.9008
957,14,0.026,0.00044228,0.9009
958,1,,0.00053084,0.9148
958,4,,0.00036394,0.8935
958,6,,0.00045589,0.8987
958,8,,0.00043801,0.9013
958,11,,0.00042468,0.9075
958,13,,0.00045961,0.9008
958,14,0.025,0.00045628,0.9009
959,1,,0.0003427,0.8693
959,3,,0.00042883,0.9053
959,5,,0.00053818,0.9011
959,7,,0.00054183,0.9034
959,9,,0.00047832,0.9003
959,11,,0.00046146,0.9029
959,13,,0.00042323,0.9069
959,14,0.03,0.00042015,0.9069
960,1,,0.0003463,0.9091
960,3,,0.00037109,0.8902
960,6,,0.00044548,0.9015
960,9,,0.00036387,0.9047
960,11,,0.00041101,0.9065
960,13,,0.00043714,0.9087
960,14,0.025,0.00043424,0.9087
961,1,,0.00047046,0.9091
961,4,,0.0005591,0.9105
961,7,,0.00042486,0.9156
961,9,,0.0004805,0.9097
961,11,,0.00043471,0.9096
961,14,,0.00045066,0.9082
961,14,0.024,0.00045066,0.9082
962,1,,0.001,0.9091
962,3,,0.00049318,0.9186
962,5,,0.00041109,0.9216
962,7,,0.00039829,0.9180
962,10,,0.00040794,0.9170
